"Date","Price","Open","High","Low","Vol.","Change %"
"19/12/2018","120.92","121.05","121.19","120.89","1.98K","-0.02%"
"18/12/2018","120.95","120.70","121.05","120.70","5.99K","0.19%"
"17/12/2018","120.72","120.44","120.77","120.41","4.91K","0.22%"
"14/12/2018","120.45","120.30","120.64","120.28","6.47K","0.14%"
"13/12/2018","120.28","120.25","120.39","120.23","5.12K","0.00%"
"12/12/2018","120.28","120.48","120.50","120.19","11.12K","-0.14%"
"11/12/2018","120.45","120.66","120.78","120.38","20.93K","-0.20%"
"10/12/2018","120.69","120.83","120.94","120.61","19.82K","-0.07%"
"07/12/2018","120.77","120.36","120.80","120.25","45.30K","0.27%"
"06/12/2018","120.45","120.11","120.89","120.08","98.78K","0.33%"
"05/12/2018","120.05","120.09","120.15","120.02","","-0.03%"
"04/12/2018","120.09","119.86","120.33","119.78","135.34K","0.33%"
"03/12/2018","119.69","119.38","119.86","119.27","116.13K","0.12%"
"30/11/2018","119.55","119.47","119.77","119.45","312.02K","0.11%"
"29/11/2018","119.42","119.31","119.73","119.23","1.94M","0.03%"
"28/11/2018","119.39","119.23","119.41","119.08","3.08M","0.12%"
"27/11/2018","119.25","119.25","119.33","119.11","3.15M","0.09%"
"26/11/2018","119.14","119.33","119.36","119.06","2.51M","-0.12%"
"23/11/2018","119.28","119.20","119.45","119.12","1.25M","0.08%"
"22/11/2018","119.19","119.23","119.30","119.12","","-0.03%"
"21/11/2018","119.23","119.20","119.27","119.02","1.82M","-0.09%"
"20/11/2018","119.34","119.23","119.44","119.19","2.23M","0.03%"
"19/11/2018","119.30","119.25","119.38","119.02","1.67M","0.12%"
"16/11/2018","119.16","118.81","119.25","118.77","1.83M","0.29%"
"15/11/2018","118.81","118.69","119.09","118.61","2.39M","0.05%"
"14/11/2018","118.75","118.50","118.98","118.38","2.19M","0.19%"
"13/11/2018","118.52","118.42","118.58","118.23","1.88M","0.11%"
"12/11/2018","118.39","118.17","118.47","118.11","563.27K","0.23%"
"09/11/2018","118.12","117.75","118.20","117.73","1.70M","0.29%"
"08/11/2018","117.78","117.80","118.00","117.70","1.35M","-0.17%"
"07/11/2018","117.98","117.91","118.27","117.72","2.30M","-0.02%"
"06/11/2018","118.00","118.12","118.23","117.89","1.22M","-0.12%"
"05/11/2018","118.14","118.05","118.25","118.03","1.23M","0.08%"
"02/11/2018","118.05","118.67","118.70","117.98","2.41M","-0.45%"
"01/11/2018","118.58","118.52","118.66","118.34","1.65M","0.12%"
"31/10/2018","118.44","118.66","118.67","118.36","1.96M","-0.29%"
"30/10/2018","118.78","118.95","118.98","118.66","1.99M","-0.14%"
"29/10/2018","118.95","119.02","119.17","118.70","1.95M","-0.07%"
"26/10/2018","119.03","118.69","119.19","118.67","2.77M","0.42%"
"25/10/2018","118.53","118.77","118.84","118.44","2.13M","-0.08%"
"24/10/2018","118.62","118.25","118.86","118.22","2.71M","0.30%"
"23/10/2018","118.27","117.97","118.66","117.97","2.92M","0.23%"
"22/10/2018","118.00","117.97","118.12","117.88","1.41M","0.04%"
"19/10/2018","117.95","118.08","118.19","117.89","1.96M","-0.16%"
"18/10/2018","118.14","117.86","118.28","117.78","2.33M","0.08%"
"17/10/2018","118.05","118.12","118.30","117.84","1.59M","-0.14%"
"16/10/2018","118.22","118.22","118.25","118.05","1.46M","0.05%"
"15/10/2018","118.16","118.17","118.33","118.14","1.42M","-0.15%"
"12/10/2018","118.34","118.23","118.44","118.00","1.98M","-0.04%"
"11/10/2018","118.39","118.20","118.45","117.95","3.67M","0.54%"
"10/10/2018","117.75","117.80","118.20","117.55","2.55M","-0.05%"
"09/10/2018","117.81","117.64","117.86","117.47","1.94M","0.09%"
"08/10/2018","117.70","117.62","117.81","117.42","485.72K","0.03%"
"05/10/2018","117.67","117.89","117.97","117.52","2.36M","-0.16%"
"04/10/2018","117.86","117.98","118.03","117.61","2.80M","-0.22%"
"03/10/2018","118.12","118.75","118.89","117.92","2.67M","-0.58%"
"02/10/2018","118.81","118.62","118.92","118.61","1.65M","0.12%"
"01/10/2018","118.67","118.72","118.77","118.52","1.26M","-0.09%"
"28/09/2018","118.78","118.77","119.00","118.73","1.71M","0.03%"
"27/09/2018","118.75","118.83","118.98","118.64","1.51M","0.02%"
"26/09/2018","118.73","118.44","118.86","118.44","1.54M","0.24%"
"25/09/2018","118.45","118.52","118.56","118.34","1.15M","-0.14%"
"24/09/2018","118.62","118.70","118.72","118.47","1.19M","-0.04%"
"21/09/2018","118.67","118.66","118.73","118.53","1.12M","0.07%"
"20/09/2018","118.59","118.70","118.73","118.44","1.61M","-0.23%"
"19/09/2018","118.86","118.95","119.00","118.77","3.61K","-0.10%"
"18/09/2018","118.98","119.48","119.50","118.95","7.82K","-0.28%"
"17/09/2018","119.31","119.34","119.41","119.19","10.00K","-0.04%"
"14/09/2018","119.36","119.58","119.59","119.31","15.68K","-0.19%"
"13/09/2018","119.59","119.56","119.75","119.45","8.92K","-0.02%"
"12/09/2018","119.61","119.52","119.67","119.52","21.48K","0.09%"
"11/09/2018","119.50","119.81","119.83","119.45","16.76K","-0.26%"
"10/09/2018","119.81","119.77","119.89","119.73","9.95K","0.01%"
"07/09/2018","119.80","120.33","120.34","119.75","44.35K","-0.42%"
"06/09/2018","120.30","120.12","120.34","120.05","55.71K","0.17%"
"05/09/2018","120.09","120.11","120.22","119.98","62.97K","0.02%"
"04/09/2018","120.06","120.33","120.42","120.05","115.79K","-0.13%"
"03/09/2018","120.22","120.19","120.30","120.14","","0.04%"
"02/09/2018","120.17","120.19","120.23","120.16","","-0.18%"
"31/08/2018","120.39","120.31","120.50","120.28","246.95K","0.10%"
"30/08/2018","120.27","120.08","120.33","120.05","1.42M","0.15%"
"29/08/2018","120.09","120.12","120.25","119.97","2.38M","0.00%"
"28/08/2018","120.09","120.36","120.41","120.06","3.16M","-0.21%"
"27/08/2018","120.34","120.61","120.66","120.31","1.69M","-0.15%"
"24/08/2018","120.52","120.52","120.62","120.36","1.89M","-0.06%"
"23/08/2018","120.59","120.61","120.70","120.50","1.38M","-0.02%"
"22/08/2018","120.62","120.58","120.75","120.52","1.43M","0.14%"
"21/08/2018","120.45","120.67","120.69","120.39","1.32M","-0.14%"
"20/08/2018","120.62","120.33","120.69","120.28","1.29M","0.31%"
"17/08/2018","120.25","120.31","120.50","120.22","1.31M","-0.02%"
"16/08/2018","120.27","120.33","120.41","120.11","1.25M","-0.14%"
"15/08/2018","120.44","120.06","120.56","120.05","1.83M","0.27%"
"14/08/2018","120.11","120.16","120.25","120.03","1.29M","-0.12%"
"13/08/2018","120.25","120.31","120.48","120.12","2.08M","-0.11%"
"10/08/2018","120.38","119.75","120.41","119.73","2.34M","0.55%"
"09/08/2018","119.72","119.53","119.80","119.50","1.14M","0.18%"
"08/08/2018","119.50","119.47","119.59","119.39","987.42K","0.03%"
"07/08/2018","119.47","119.70","119.75","119.41","840.02K","-0.22%"
"06/08/2018","119.73","119.61","119.84","119.53","905.78K","0.10%"
"03/08/2018","119.61","119.30","119.64","119.23","1.28M","0.23%"
"02/08/2018","119.33","119.17","119.38","119.11","1.31M","0.13%"
"01/08/2018","119.17","119.41","119.56","119.08","1.50M","-0.21%"
"31/07/2018","119.42","119.38","119.66","119.34","1.92M","0.03%"
"30/07/2018","119.38","119.48","119.48","119.25","1.05M","-0.05%"
"27/07/2018","119.44","119.33","119.52","119.25","1.27M","0.08%"
"26/07/2018","119.34","119.38","119.56","119.28","1.48M","-0.27%"
"25/07/2018","119.66","119.55","119.70","119.33","1.67M","0.08%"
"24/07/2018","119.56","119.56","119.64","119.39","1.31M","0.07%"
"23/07/2018","119.48","120.02","120.11","119.45","1.63M","-0.42%"
"20/07/2018","119.98","120.33","120.38","119.95","1.33M","-0.27%"
"19/07/2018","120.30","120.08","120.42","119.86","1.76M","0.20%"
"18/07/2018","120.06","120.11","120.25","120.00","866.20K","-0.05%"
"17/07/2018","120.12","120.19","120.25","120.03","818.76K","-0.04%"
"16/07/2018","120.17","120.39","120.39","120.00","878.76K","-0.16%"
"13/07/2018","120.36","120.22","120.39","120.12","822.69K","0.17%"
"12/07/2018","120.16","120.17","120.25","120.02","998.98K","-0.07%"
"11/07/2018","120.25","120.23","120.41","120.08","1.59M","0.19%"
"10/07/2018","120.02","120.12","120.20","120.00","1.01M","-0.08%"
"09/07/2018","120.12","120.38","120.39","120.09","804.79K","-0.18%"
"06/07/2018","120.34","120.34","120.62","120.20","992.18K","0.07%"
"05/07/2018","120.25","120.34","120.42","120.09","1.17M","-0.02%"
"04/07/2018","120.27","120.34","120.34","120.22","","-0.03%"
"03/07/2018","120.31","120.03","120.38","119.94","1.04M","0.19%"
"02/07/2018","120.08","120.12","120.44","120.03","1.07M","-0.09%"
"29/06/2018","120.19","120.27","120.30","120.06","1.40M","0.00%"
"28/06/2018","120.19","120.38","120.45","120.16","1.41M","-0.17%"
"27/06/2018","120.39","119.98","120.41","119.94","1.90M","0.32%"
"26/06/2018","120.00","119.95","120.11","119.83","1.06M","-0.02%"
"25/06/2018","120.03","119.86","120.14","119.86","1.50M","0.17%"
"22/06/2018","119.83","119.84","119.91","119.64","937.37K","-0.03%"
"21/06/2018","119.86","119.50","119.92","119.42","1.57M","-0.09%"
"20/06/2018","119.97","120.12","120.16","120.02","2.38K","-0.14%"
"19/06/2018","120.14","119.95","120.48","119.95","6.00K","0.19%"
"18/06/2018","119.91","119.94","120.06","119.88","4.25K","0.02%"
"15/06/2018","119.89","119.88","120.14","119.84","5.68K","0.12%"
"14/06/2018","119.75","119.58","119.83","119.55","6.30K","0.19%"
"13/06/2018","119.52","119.70","119.77","119.25","20.29K","-0.18%"
"12/06/2018","119.73","119.77","119.83","119.56","6.23K","-0.03%"
"11/06/2018","119.77","119.86","119.89","119.67","17.55K","-0.13%"
"08/06/2018","119.92","119.94","120.27","119.80","16.59K","0.00%"
"07/06/2018","119.92","119.62","120.30","119.48","21.43K","0.25%"
"06/06/2018","119.62","119.95","119.97","119.58","51.29K","-0.34%"
"05/06/2018","120.03","119.78","120.17","119.78","40.03K","0.17%"
"04/06/2018","119.83","120.12","120.16","119.75","68.24K","-0.28%"
"01/06/2018","120.17","120.55","120.55","119.91","126.46K","-0.46%"
"31/05/2018","120.73","120.53","120.77","120.27","347.77K","0.10%"
"30/05/2018","120.61","121.23","121.39","120.27","2.19M","-0.51%"
"29/05/2018","121.23","119.83","121.30","119.67","5.47M","1.16%"
"28/05/2018","119.84","119.42","119.98","119.34","","0.33%"
"27/05/2018","119.44","119.52","119.52","119.39","","-0.35%"
"25/05/2018","119.86","119.48","120.02","119.39","2.76M","0.30%"
"24/05/2018","119.50","119.41","119.70","119.28","3.79M","0.09%"
"23/05/2018","119.39","118.88","119.45","118.84","2.88M","0.43%"
"22/05/2018","118.88","118.88","118.95","118.72","1.54M","0.03%"
"21/05/2018","118.84","118.72","118.94","118.66","1.50M","0.00%"
"18/05/2018","118.84","118.47","118.91","118.38","1.61M","0.27%"
"17/05/2018","118.52","118.50","118.59","118.33","1.65M","-0.03%"
"16/05/2018","118.55","118.67","118.80","118.44","1.80M","-0.05%"
"15/05/2018","118.61","119.16","119.22","118.52","2.46M","-0.54%"
"14/05/2018","119.25","119.38","119.48","119.14","924.29K","-0.13%"
"11/05/2018","119.41","119.42","119.53","119.31","1.02M","0.02%"
"10/05/2018","119.39","119.22","119.67","119.20","1.42M","0.10%"
"09/05/2018","119.27","119.45","119.47","119.19","1.15M","-0.21%"
"08/05/2018","119.52","119.64","119.72","119.38","1.21M","-0.14%"
"07/05/2018","119.69","119.62","119.77","119.58","633.46K","-0.01%"
"04/05/2018","119.70","119.69","119.98","119.56","1.34M","0.01%"
"03/05/2018","119.69","119.52","119.83","119.44","1.46M","0.14%"
"02/05/2018","119.52","119.45","119.56","119.25","1.32M","0.12%"
"01/05/2018","119.38","119.55","119.58","119.36","921.99K","-0.20%"
"30/04/2018","119.62","119.48","119.66","119.38","1.26M","0.10%"
"27/04/2018","119.50","119.33","119.55","119.28","1.29M","0.16%"
"26/04/2018","119.31","119.05","119.39","119.02","1.31M","0.19%"
"25/04/2018","119.08","119.19","119.28","118.97","1.65M","-0.21%"
"24/04/2018","119.33","119.31","119.45","119.12","1.50M","0.00%"
"23/04/2018","119.33","119.48","119.50","119.20","1.51M","-0.18%"
"20/04/2018","119.55","119.84","119.92","119.47","1.33M","-0.23%"
"19/04/2018","119.83","120.14","120.20","119.72","1.53M","-0.26%"
"18/04/2018","120.14","120.45","120.52","120.08","1.22M","-0.35%"
"17/04/2018","120.56","120.44","120.56","120.31","994.11K","0.07%"
"16/04/2018","120.47","120.47","120.48","120.22","988.13K","-0.01%"
"13/04/2018","120.48","120.47","120.62","120.34","1.12M","0.01%"
"12/04/2018","120.47","120.91","120.97","120.41","1.23M","-0.31%"
"11/04/2018","120.84","120.72","121.11","120.67","1.37M","0.06%"
"10/04/2018","120.77","120.92","121.00","120.69","1.16M","-0.12%"
"09/04/2018","120.91","120.98","121.02","120.72","1.02M","-0.09%"
"06/04/2018","121.02","120.56","121.06","120.55","1.66M","0.38%"
"05/04/2018","120.56","120.70","120.73","120.52","1.16M","-0.22%"
"04/04/2018","120.83","120.91","121.16","120.67","1.51M","-0.01%"
"03/04/2018","120.84","121.25","121.27","120.80","1.52M","-0.35%"
"02/04/2018","121.27","121.03","121.38","120.92","1.05M","0.11%"
"29/03/2018","121.14","120.81","121.19","120.80","1.20M","0.19%"
"28/03/2018","120.91","121.00","121.28","120.78","2.32M","0.00%"
"27/03/2018","120.91","120.38","121.05","120.34","1.84M","0.37%"
"26/03/2018","120.47","120.64","120.73","120.34","1.30M","-0.12%"
"23/03/2018","120.61","120.55","120.88","120.42","1.80M","0.07%"
"22/03/2018","120.52","120.11","120.78","120.09","2.42M","0.48%"
"21/03/2018","119.95","119.97","120.25","119.69","1.52M","-0.64%"
"20/03/2018","120.72","120.89","120.89","120.66","4.56K","-0.23%"
"19/03/2018","121.00","120.97","121.11","120.72","11.48K","0.02%"
"16/03/2018","120.97","121.08","121.19","120.91","12.89K","-0.10%"
"15/03/2018","121.09","121.09","121.28","121.00","12.54K","-0.04%"
"14/03/2018","121.14","120.98","121.28","120.84","8.20K","0.18%"
"13/03/2018","120.92","120.83","121.14","120.70","17.88K","0.07%"
"12/03/2018","120.84","120.61","120.88","120.55","10.39K","0.15%"
"09/03/2018","120.66","120.81","120.84","120.47","11.96K","-0.12%"
"08/03/2018","120.80","120.64","120.92","120.59","15.37K","0.13%"
"07/03/2018","120.64","120.72","121.06","120.61","43.81K","-0.02%"
"06/03/2018","120.67","120.66","120.84","120.45","34.44K","0.01%"
"05/03/2018","120.66","120.78","121.22","120.53","47.98K","-0.12%"
"02/03/2018","120.80","121.17","121.30","120.69","62.18K","-0.33%"
"01/03/2018","121.20","120.69","121.30","120.62","197.03K","0.45%"
"28/02/2018","120.66","120.45","120.70","120.30","329.53K","0.22%"
"27/02/2018","120.39","120.77","120.89","120.25","2.09M","-0.36%"
"26/02/2018","120.83","120.73","121.02","120.66","2.81M","0.08%"
"23/02/2018","120.73","120.38","120.83","120.25","2.43M","0.26%"
"22/02/2018","120.42","120.14","120.48","120.09","2.36M","0.18%"
"21/02/2018","120.20","120.48","120.61","120.06","2.15M","-0.23%"
"20/02/2018","120.48","120.56","120.66","120.16","1.62M","0.03%"
"19/02/2018","120.44","120.58","120.59","120.41","","-0.12%"
"18/02/2018","120.59","120.56","120.66","120.56","","0.01%"
"16/02/2018","120.58","120.31","120.78","120.30","1.33M","0.11%"
"15/02/2018","120.45","120.41","120.56","120.03","1.80M","0.10%"
"14/02/2018","120.33","121.03","121.23","120.27","2.54M","-0.55%"
"13/02/2018","121.00","120.84","121.14","120.84","1.28M","0.09%"
"12/02/2018","120.89","120.94","121.05","120.62","1.42M","-0.23%"
"09/02/2018","121.17","121.03","121.58","120.80","2.87M","0.23%"
"08/02/2018","120.89","121.08","121.25","120.53","3.08M","-0.09%"
"07/02/2018","121.00","121.20","121.61","120.86","2.20M","-0.40%"
"06/02/2018","121.48","121.95","122.59","121.17","3.53M","0.17%"
"05/02/2018","121.27","120.81","122.06","120.56","2.85M","0.45%"
"02/02/2018","120.73","121.09","121.20","120.66","2.65M","-0.40%"
"01/02/2018","121.22","121.67","121.67","121.08","2.20M","-0.30%"
"31/01/2018","121.58","121.66","121.86","121.33","2.44M","-0.05%"
"30/01/2018","121.64","121.81","121.95","121.53","1.69M","-0.14%"
"29/01/2018","121.81","122.05","122.12","121.56","1.93M","-0.20%"
"26/01/2018","122.06","122.44","122.45","121.98","1.48M","-0.31%"
"25/01/2018","122.44","122.25","122.47","121.97","1.77M","0.20%"
"24/01/2018","122.20","122.48","122.55","122.14","1.62M","-0.18%"
"23/01/2018","122.42","122.17","122.52","122.12","1.54M","0.27%"
"22/01/2018","122.09","122.28","122.36","122.05","1.46M","-0.16%"
"19/01/2018","122.28","122.38","122.50","122.11","1.62M","-0.14%"
"18/01/2018","122.45","122.55","122.59","122.34","1.95M","-0.17%"
"17/01/2018","122.66","122.98","123.06","122.55","1.45M","-0.26%"
"16/01/2018","122.98","122.92","123.16","122.84","1.40M","0.03%"
"15/01/2018","122.94","122.95","123.03","122.91","","-0.01%"
"14/01/2018","122.95","122.92","122.97","122.92","","0.01%"
"12/01/2018","122.94","122.98","123.06","122.62","1.65M","-0.15%"
"11/01/2018","123.12","122.97","123.16","122.86","1.69M","0.10%"
"10/01/2018","123.00","122.98","123.09","122.70","2.13M","-0.04%"
"09/01/2018","123.05","123.47","123.50","122.98","1.69M","-0.35%"
"08/01/2018","123.48","123.48","123.62","123.41","739.86K","-0.03%"
"05/01/2018","123.52","123.67","123.88","123.47","1.43M","-0.12%"
"04/01/2018","123.67","123.77","123.78","123.42","1.13M","-0.09%"
"03/01/2018","123.78","123.69","123.89","123.64","955.93K","0.07%"
"02/01/2018","123.69","123.98","124.00","123.53","1.06M","-0.25%"
"01/01/2018","124.00","123.98","124.00","123.95","","-0.04%"
"29/12/2017","124.05","123.83","124.08","123.81","699.64K","0.17%"
"28/12/2017","123.84","123.95","123.97","123.77","767.67K","-0.11%"
"27/12/2017","123.98","123.56","124.02","123.53","783.81K","0.29%"
"26/12/2017","123.62","123.48","123.67","123.42","317.25K","0.14%"
"25/12/2017","123.45","123.47","123.52","123.44","","-0.02%"
"22/12/2017","123.47","123.47","123.55","123.44","499.98K","-0.04%"
"21/12/2017","123.52","123.45","123.62","123.39","845.87K","0.06%"
"20/12/2017","123.45","123.72","123.83","123.42","1.29M","-0.35%"
"19/12/2017","123.88","124.42","124.45","123.86","12.62K","-0.46%"
"18/12/2017","124.45","124.55","124.62","124.44","12.75K","-0.15%"
"15/12/2017","124.64","124.73","124.81","124.48","10.12K","-0.11%"
"14/12/2017","124.78","124.83","124.84","124.50","23.92K","-0.04%"
"13/12/2017","124.83","124.33","124.88","124.16","27.18K","0.38%"
"12/12/2017","124.36","124.48","124.56","124.27","40.51K","-0.11%"
"11/12/2017","124.50","124.48","124.73","124.48","12.17K","-0.02%"
"08/12/2017","124.52","124.56","124.70","124.41","18.53K","0.00%"
"07/12/2017","124.52","124.67","124.86","124.52","15.16K","-0.25%"
"06/12/2017","124.83","124.61","124.95","124.56","40.20K","0.19%"
"05/12/2017","124.59","124.53","124.64","124.36","30.47K","0.07%"
"04/12/2017","124.50","124.20","124.58","124.20","66.54K","-0.14%"
"01/12/2017","124.67","124.34","125.09","124.19","178.44K","0.29%"
"30/11/2017","124.31","124.59","124.66","124.19","399.18K","-0.33%"
"29/11/2017","124.72","125.05","125.11","124.52","1.90M","-0.20%"
"28/11/2017","124.97","125.08","125.23","124.94","2.66M","-0.12%"
"27/11/2017","125.12","124.98","125.14","124.84","2.90M","0.12%"
"24/11/2017","124.97","125.09","125.14","124.89","903.23K","-0.10%"
"23/11/2017","125.09","125.07","125.12","125.00","","-0.02%"
"22/11/2017","125.11","124.73","125.14","124.61","1.91M","0.34%"
"21/11/2017","124.69","124.70","124.92","124.59","1.77M","0.00%"
"20/11/2017","124.69","124.97","125.14","124.69","1.28M","-0.18%"
"17/11/2017","124.91","124.80","125.08","124.77","1.29M","0.04%"
"16/11/2017","124.86","125.12","125.12","124.77","1.15M","-0.15%"
"15/11/2017","125.05","124.80","125.22","124.77","1.79M","0.26%"
"14/11/2017","124.73","124.61","124.83","124.50","1.23M","0.09%"
"13/11/2017","124.62","124.67","124.91","124.55","960.61K","-0.06%"
"10/11/2017","124.70","125.12","125.16","124.66","1.39M","-0.39%"
"09/11/2017","125.19","125.17","125.33","125.05","1.69M","-0.05%"
"08/11/2017","125.25","125.38","125.47","125.16","1.00M","-0.14%"
"07/11/2017","125.42","125.39","125.47","125.19","1.28M","0.05%"
"06/11/2017","125.36","125.23","125.42","125.11","954.05K","0.16%"
"03/11/2017","125.16","125.16","125.41","125.02","1.37M","0.02%"
"02/11/2017","125.14","124.97","125.27","124.89","1.42M","0.18%"
"01/11/2017","124.91","124.88","125.14","124.72","1.39M","-0.02%"
"31/10/2017","124.94","125.00","125.11","124.88","1.43M","-0.06%"
"30/10/2017","125.02","124.73","125.05","124.72","1.24M","0.35%"
"27/10/2017","124.59","124.30","124.75","124.20","2.07M","0.17%"
"26/10/2017","124.38","124.55","124.73","124.28","1.76M","-0.06%"
"25/10/2017","124.45","124.64","124.69","124.19","2.03M","-0.22%"
"24/10/2017","124.73","124.97","125.02","124.56","1.35M","-0.15%"
"23/10/2017","124.92","124.78","125.00","124.72","931.55K","0.07%"
"20/10/2017","124.83","125.34","125.42","124.78","1.72M","-0.35%"
"19/10/2017","125.27","125.08","125.50","125.08","1.50M","0.10%"
"18/10/2017","125.14","125.42","125.44","125.05","1.06M","-0.24%"
"17/10/2017","125.44","125.45","125.52","125.22","1.09M","0.02%"
"16/10/2017","125.42","125.72","125.73","125.36","1.14M","-0.22%"
"13/10/2017","125.70","125.41","125.80","125.31","1.47M","0.25%"
"12/10/2017","125.39","125.19","125.44","125.16","1.12M","0.13%"
"11/10/2017","125.23","125.12","125.36","125.06","1.12M","-0.03%"
"10/10/2017","125.27","125.14","125.44","125.02","1.22M","0.14%"
"09/10/2017","125.09","125.05","125.17","124.98","248.73K","0.05%"
"06/10/2017","125.03","125.17","125.22","124.70","1.81M","-0.10%"
"05/10/2017","125.16","125.38","125.44","125.09","990.53K","-0.14%"
"04/10/2017","125.33","125.39","125.61","125.19","1.21M","0.00%"
"03/10/2017","125.33","125.22","125.41","125.05","954.99K","0.06%"
"02/10/2017","125.25","125.23","125.39","124.94","1.32M","-0.05%"
"29/09/2017","125.31","125.53","125.62","125.20","1.81M","-0.19%"
"28/09/2017","125.55","125.42","125.56","125.06","1.67M","0.09%"
"27/09/2017","125.44","125.94","125.95","125.31","2.01M","-0.44%"
"26/09/2017","126.00","126.03","126.12","125.83","1.09M","-0.05%"
"25/09/2017","126.06","125.75","126.14","125.72","1.26M","0.26%"
"22/09/2017","125.73","125.59","125.94","125.58","1.23M","0.09%"
"21/09/2017","125.62","125.69","125.91","125.56","1.29M","-0.57%"
"20/09/2017","126.34","126.31","126.44","126.30","18.94K","0.05%"
"19/09/2017","126.28","126.45","126.50","126.25","20.43K","-0.08%"
"18/09/2017","126.38","126.53","126.56","126.36","4.78K","-0.17%"
"15/09/2017","126.59","126.81","126.83","126.52","9.07K","-0.08%"
"14/09/2017","126.69","126.80","126.81","126.47","10.96K","-0.02%"
"13/09/2017","126.72","126.95","127.03","126.67","19.91K","-0.15%"
"12/09/2017","126.91","127.25","127.25","126.83","14.65K","-0.27%"
"11/09/2017","127.25","127.52","127.55","127.14","13.28K","-0.39%"
"08/09/2017","127.75","127.86","128.11","127.64","17.31K","-0.02%"
"07/09/2017","127.77","127.39","127.95","127.39","29.75K","0.34%"
"06/09/2017","127.34","127.72","127.81","127.33","37.72K","-0.26%"
"05/09/2017","127.67","127.17","127.72","127.02","76.78K","0.70%"
"04/09/2017","126.78","126.85","126.94","126.76","","-0.05%"
"03/09/2017","126.84","126.92","126.92","126.82","","-0.09%"
"01/09/2017","126.95","127.27","127.48","126.88","123.22K","-0.24%"
"31/08/2017","127.25","127.14","127.30","126.98","252.05K","0.13%"
"30/08/2017","127.08","127.20","127.23","126.98","1.22M","-0.09%"
"29/08/2017","127.19","127.03","127.59","127.03","2.64M","0.15%"
"28/08/2017","127.00","126.88","127.00","126.80","1.95M","0.09%"
"25/08/2017","126.88","126.67","126.95","126.62","1.95M","0.15%"
"24/08/2017","126.69","126.94","126.95","126.67","1.75M","-0.18%"
"23/08/2017","126.92","126.56","126.95","126.50","1.21M","0.28%"
"22/08/2017","126.56","126.86","126.88","126.53","980.89K","-0.22%"
"21/08/2017","126.84","126.72","126.91","126.59","857.26K","0.07%"
"18/08/2017","126.75","126.80","127.05","126.56","1.34M","0.02%"
"17/08/2017","126.72","126.52","126.84","126.34","1.39M","0.16%"
"16/08/2017","126.52","126.11","126.58","126.00","1.35M","0.29%"
"15/08/2017","126.16","126.55","126.56","126.02","1.21M","-0.31%"
"14/08/2017","126.55","126.75","126.80","126.44","945.52K","-0.21%"
"11/08/2017","126.81","126.67","126.88","126.55","1.48M","0.20%"
"10/08/2017","126.56","126.27","126.67","126.19","1.30M","0.17%"
"09/08/2017","126.34","126.16","126.58","126.16","1.35M","0.25%"
"08/08/2017","126.02","126.17","126.23","125.91","913.67K","-0.12%"
"07/08/2017","126.17","126.09","126.22","125.94","699.88K","0.07%"
"04/08/2017","126.08","126.39","126.44","125.91","1.27M","-0.22%"
"03/08/2017","126.36","126.05","126.47","126.03","1.09M","0.20%"
"02/08/2017","126.11","126.19","126.27","125.97","1.34M","-0.10%"
"01/08/2017","126.23","125.84","126.25","125.67","1.47M","0.27%"
"31/07/2017","125.89","125.92","126.05","125.83","1.03M","-0.05%"
"28/07/2017","125.95","125.81","125.98","125.55","1.23M","0.10%"
"27/07/2017","125.83","125.95","126.05","125.66","1.53M","-0.15%"
"26/07/2017","126.02","125.50","126.06","125.48","1.38M","0.35%"
"25/07/2017","125.58","126.14","126.20","125.48","1.47M","-0.46%"
"24/07/2017","126.16","126.28","126.38","126.08","581.06K","-0.12%"
"21/07/2017","126.31","126.08","126.38","126.03","757.68K","0.20%"
"20/07/2017","126.06","126.02","126.27","125.97","1.16M","0.01%"
"19/07/2017","126.05","126.11","126.19","125.95","907.68K","-0.05%"
"18/07/2017","126.11","125.69","126.17","125.67","1.39M","0.29%"
"17/07/2017","125.75","125.58","125.83","125.56","788.34K","0.06%"
"14/07/2017","125.67","125.41","126.03","125.33","1.60M","0.21%"
"13/07/2017","125.41","125.55","125.67","125.27","1.26M","-0.09%"
"12/07/2017","125.52","125.17","125.73","125.14","1.62M","0.28%"
"11/07/2017","125.17","125.03","125.23","124.88","1.08M","0.07%"
"10/07/2017","125.08","124.91","125.14","124.86","886.58K","0.19%"
"07/07/2017","124.84","125.02","125.11","124.80","1.51M","-0.11%"
"06/07/2017","124.98","125.31","125.34","124.80","1.57M","-0.19%"
"05/07/2017","125.22","125.09","125.50","124.98","1.65M","0.00%"
"04/07/2017","125.22","125.12","125.50","125.09","","0.09%"
"03/07/2017","125.11","125.52","125.61","125.03","1.02M","-0.33%"
"30/06/2017","125.53","125.83","125.89","125.45","1.89M","-0.22%"
"29/06/2017","125.81","126.17","126.23","125.58","1.92M","-0.31%"
"28/06/2017","126.20","126.25","126.33","125.88","1.80M","-0.06%"
"27/06/2017","126.28","126.75","126.84","126.16","1.63M","-0.39%"
"26/06/2017","126.78","126.73","126.91","126.59","841.61K","0.04%"
"23/06/2017","126.73","126.69","126.77","126.56","714.18K","0.05%"
"22/06/2017","126.67","126.61","126.81","126.58","884.62K","-0.13%"
"21/06/2017","126.84","126.88","126.98","126.69","5.04K","-0.06%"
