"Date","Price","Open","High","Low","Vol.","Change %"
"29/01/2021","134.07","134.37","134.47","133.80","345.60K","-0.36%"
"28/01/2021","134.56","134.70","134.95","134.33","224.58K","-0.10%"
"27/01/2021","134.69","134.59","134.95","134.41","239.00K","0.04%"
"26/01/2021","134.64","134.84","134.84","134.46","238.72K","-0.07%"
"25/01/2021","134.73","134.23","134.76","134.14","168.61K","0.42%"
"22/01/2021","134.16","134.02","134.29","133.91","149.41K","0.14%"
"21/01/2021","133.97","134.35","134.42","133.79","206.48K","-0.26%"
"20/01/2021","134.32","134.39","134.51","134.23","196.82K","-0.10%"
"19/01/2021","134.45","134.20","134.50","134.20","258.97K","0.07%"
"18/01/2021","134.35","134.49","134.56","134.26","94.15K","-0.06%"
"15/01/2021","134.43","134.47","134.49","134.17","145.75K","-0.01%"
"14/01/2021","134.44","134.20","134.57","134.07","160.89K","0.17%"
"13/01/2021","134.21","134.02","134.32","133.82","235.58K","0.39%"
"12/01/2021","133.69","133.99","134.09","133.55","296.59K","-0.37%"
"11/01/2021","134.19","134.59","134.64","134.07","171.52K","-0.13%"
"08/01/2021","134.37","134.42","134.59","134.26","165.19K","0.01%"
"07/01/2021","134.35","134.74","134.96","134.30","244.91K","-0.45%"
"06/01/2021","134.96","134.85","135.16","134.68","301.12K","-0.27%"
"05/01/2021","135.33","135.65","135.73","135.21","201.18K","-0.20%"
"04/01/2021","135.60","135.35","135.96","135.30","233.79K","0.04%"
"31/12/2020","135.54","135.46","135.57","135.29","75.80K","0.21%"
"30/12/2020","135.25","135.25","135.44","134.89","113.62K","-0.73%"
"29/12/2020","136.25","136.19","136.19","136.19","0.00K","0.35%"
"24/12/2020","135.77","135.51","135.51","135.51","0.01K","0.44%"
"23/12/2020","135.18","135.22","135.23","135.22","0.90K","-0.98%"
"22/12/2020","136.52","136.30","136.45","136.28","1.64K","0.13%"
"21/12/2020","136.34","136.62","136.62","136.62","1.57K","0.33%"
"18/12/2020","135.89","134.71","135.08","134.54","1.03K","0.25%"
"17/12/2020","135.55","135.85","135.85","135.54","0.20K","0.07%"
"16/12/2020","135.46","135.35","135.50","135.30","0.27K","-0.16%"
"15/12/2020","135.68","136.23","136.23","136.18","0.23K","-0.32%"
"14/12/2020","136.11","136.37","136.40","136.07","0.26K","-0.47%"
"11/12/2020","136.75","136.73","136.82","136.63","0.08K","0.31%"
"10/12/2020","136.33","136.23","136.30","136.23","0.03K","0.45%"
"09/12/2020","135.72","134.72","134.82","134.45","0.31K","0.01%"
"08/12/2020","135.70","135.52","135.67","135.37","0.35K","0.18%"
"07/12/2020","135.46","135.33","135.51","135.16","1.42K","0.59%"
"04/12/2020","134.66","134.96","134.98","134.66","1.35K","-0.15%"
"03/12/2020","134.86","134.62","134.98","134.62","0.38K","0.21%"
"02/12/2020","134.58","134.74","134.78","134.57","2.18K","0.02%"
